id,ingredient,quantity,unit
479325,水,2.0,杯
479325,牛奶,2.0,杯
479325,鹽巴,少許,
479325,胡椒,少許,
457085,豌豆🫛,150.0,克
457085,蘑菇,100.0,克
457085,蒜粒粉,適量,
457085,白葡萄酒,1.0,大匙
457085,水,適量,
457085,鹽巴,適量,
457085,黑胡椒粒,適量,
450991,豌豆,1.0,包
450991,胡蘿蔔,0.25,根
450991,蒜頭,6.0,瓣
450991,香菇,4.0,朵
450991,玉米筍,4.0,根
462151,豌豆苗,1.0,盒
462151,日式胡麻醬,適量,
455926,豌豆苗,300.0,克
455926,黑雞樅菇,150.0,克
455926,薑片,4.0,片
455926,辣椒,1.0,支
455926,蠔油,適量,
455926,蔬菜高湯,1.0,小匙
455926,低鈉鹽,1.0,茶匙
455926,茶油,1.0,大匙
460551,豌豆,100.0,克
460551,豆乾,5.0,片
460551,雞蛋,3.0,顆
460551,紅蘿蔔,0.5,條
460551,飯,3.0,碗
460551,醬油,2.0,大匙
460551,鹽,1.0,匙
460551,香油,1.0,大匙
460551,胡椒粉,1.0,小匙
444991,豌豆莢,120.0,克
444991,竹筍,200.0,克
444991,梅花肉片,200.0,克
444991,米酒,1.0,大匙
444991,食用油,2.0,小匙
444991,醬油,1.0,大匙
444991,味醂,1.0,大匙
433529,脫皮黃豌豆,200.0,克
433529,白糖,60.0,克
433529,水,420.0,克
447980,番茄,2.0,顆
447980,洋蔥,250.0,g
447980,豌豆莢,250.0,g
447980,鹽巴,2.0,匙
434134,花枝條,適量,
434134,豌豆,適量,
434134,玫瑰鹽,1.0,茶匙
434134,米酒,適量,
439120,蘑菇,200.0,克
439120,豌豆,100.0,克
439120,紅蘿蔔,4.0,片
439120,蒜頭,2.0,瓣
439120,鹽,1.5,茶匙
439120,黑胡椒粉,少許,
439120,米酒,1.0,湯匙
432740,彩椒,1.0,顆
432740,豌豆,1.0,碗
432740,蒜頭,3.0,顆
432740,鹽巴,1.0,小匙
432740,胡椒,適量,
432740,香油,1.0,小匙
434216,甜豌豆,1.0,包
434216,杏包菇,1.0,隻
434216,黑木耳,2~3,小朵
434216,紅蘿蔔絲,少許,
434216,蒜頭,2~3,顆
434216,鹽,適量,
434216,油,適量,
434469,蔬菜高湯,600.0,ml
434469,冷凍甜豌豆,325.0,g
434469,羽衣甘藍,90.0,g
434469,新鮮義大利巴西里葉,5.0,g
434469,洋蔥,10.0,g
434469,大蒜,1.0,瓣
434469,鹽,1.0,茶匙
477912,紅鮋魚片,5.0,片
477912,豌豆嬰,適量,
477912,蒜頭片,適量,
477912,酥炸粉,適量,
477912,胡椒鹽,適量,
430247,全植優蛋白飲,1.0,包
430247,無糖豆漿,200.0,毫升
430247,洋蔥,0.5,顆
430247,蘑菇,6.0,顆
430247,鴻禧菇,0.5,包
430247,奶油,15.0,克
430247,馬鈴薯,1.0,顆
430247,熱水,200.0,毫升
430247,溫水,200.0,毫升
430247,黑胡椒,適量,
430247,鹽,適量,
441607,豌豆羽衣甘藍義大利麵條,1.0,人份
441607,油漬鯷魚片,3.0,片
441607,水漬綠橄欖,6.0,顆
441607,醋漬刺山柑,10.0,顆
441607,油漬蕃茄,6.0,顆
441607,白洋蔥碎,30.0,g
441607,淡奶油,50.0,c.c
441607,酪梨,0.5,顆
441607,紅蕃茄,1.0,顆
441607,羅馬生菜,5.0,片
441607,松子,少許,
441607,自製義大利油醋汁,50.0,c.c
441607,綠蘆筍,100.0,g
441607,馬鈴薯,1.0,顆
441607,乾月桂葉,1.0,片
441607,鮮百里香,3.0,支
441607,淡奶油,少許,
441607,海鹽,少許,
441607,現磨黑胡椒,少許,
441607,雞肉高湯,500.0,c.c
436774,冷凍白飯,450.0,克
436774,南瓜塊,200.0,克
436774,青豆仁,150.0,克
436774,梅花火鍋肉片,330.0,克
436774,薑末,15.0,克
436774,帕瑪森乳酪絲,1.0,杯
436774,水,4.0,碗
436774,鹽,0.5,小匙
436774,橄欖油,3.0,大匙
369664,豌豆,適量,
369664,馬鈴薯粉,適量,
369664,鹽,少許,
369664,味精,少許,
369664,黑胡椒鹽,適量,
369664,吐司丁,適量,
369664,奶油約,30.0,g
413346,豌豆嬰,1.0,包
413346,蒜頭,5.0,瓣
413346,醬油,1.0,大匙
413346,醬油膏,1.0,小匙
413346,砂糖,0.5,小匙
413346,香油,少量,
408985,紅蘿蔔,1.0,條
408985,豌豆,100.0,g
408985,蒜頭,3.0,瓣
408985,鹽,適量,
408985,橄欖油,適量,
416681,碗豆,300.0,g
416681,日式干貝燒,5.0,顆
416681,蒜頭,4.0,瓣
416681,橄欖油,少許,
416681,鹽巴,少許,
466388,軟絲,1.0,隻
466388,蝦仁,0.5,袋
466388,義式番茄醬,3.0,大匙
466388,義式烤番茄,適量,
466388,豌豆,適量,
459641,嫩豆腐,1.0,盒
459641,鹹蛋,1.0,個
459641,豌豆,適量,
459641,香菇碎,適量,
459641,薑末,適量,
459641,蔥花,適量,
408848,茭白筍,160.0,克
408848,豌豆苗,40.0,克
408848,鹽,2.0,克
408848,烹大師調味粉,適量,
408848,水,100.0,克
408848,蒜片,3.0,克
408848,蔥白末,3.0,克
468936,甜豌豆,2.0,包
468936,蒜頭,3.0,瓣
468936,紅辣椒,5.0,片
468936,日式紅油,1.0,茶匙
468936,醬油,1.0,茶匙
468936,味醂,1.0,茶匙
468936,味素,少許,
417153,松阪豬,200.0,克
417153,蝦仁,10.0,尾
417153,紅蘿蔔,0.333,條
417153,馬鈴薯,1.0,顆
417153,玉米筍,3.0,根
417153,番茄醬,60.0,克
417153,鹽巴,2.0,匙
410116,豌豆約,20.0,瓣
410116,鴻禧菇,1,包
410116,鹽,少許,
410116,油,少許,
410116,大蒜,2~3,辦
410116,薑絲,少許,
412967,豌豆苗,1,包
412967,金針菇,0.5,包
412967,杏鮑菇,5.0,根
412967,鹽巴,適量,
453772,油麵,150.0,g
453772,蘆筍,15.0,g
453772,豌豆,20.0,g
453772,明太子,25.0,g
453772,鹽麴,1.5,T
453772,水,0.5,T
453772,無鹽奶油,15.0,g
450659,油豆腐,6.0,塊
450659,豌豆,50.0,克
450659,醬油,1.0,大匙
450659,水,少許,
461411,豌豆芽,10.0,g
461411,苜蓿芽,10.0,g
461411,芭樂含籽,100.0,g
461411,蘋果,80.0,g
461411,綜合堅果,1.0,大匙
461411,冷開水,150.0,mL
477081,雞翅小腿,3.0,支
477081,二節翅,3.0,支
477081,紅甜椒,0.25,個
477081,黃甜椒,0.25,個
477081,鹽漬黃檸檬,30.0,g
477081,葡萄乾,1.5,大匙
477081,豌豆,50.0,g
477081,白酒,3.0,大匙
477081,清水,適量,
477081,食用油,0.5,大匙
477081,香菜,適量,
477081,小茴香粉,0.5,小匙
477081,咖哩粉,0.5,小匙
477081,凱宴辣椒粉,0.5,小匙
477081,煙燻紅甜椒粉,0.5,小匙
477081,鹽與現磨黑胡椒,少許,
395959,豌豆,1.0,把
395959,培養土,少許,
458930,豌豆,1.0,包
458930,甜椒,少許,
458930,秀珍菇,適量,
458930,黑木耳,適量,
458930,蒜頭,3.0,瓣
458930,鹽,少許,
458930,烹大師,少許,
380017,豌豆,1.0,包
380017,蒜末,少許,
380017,白菇,0.5,包
380017,黃椒,0.5,顆
380017,紅椒,0.5,顆
380017,玉米筍,4.0,根
474766,朝天椒,450.0,克
474766,蒜末,30.0,克
474766,冰糖,少許,
474766,沙拉油,400.0,克
476507,菲利牛排,1.0,片
476507,剝皮辣椒,4.0,根
476507,橄欖油,少許,
476507,海鹽,少許,
479530,誠泰剝皮辣椒,10.0,條
479530,高麗菜,0.25,顆
479530,豬絞肉,300.0,g
479530,醬油,1.0,大匙
479530,香油,1.0,小匙
479530,麵粉水,1.0,小碗
479530,餃子皮,適量,
475159,雞肉,適量,
475159,誠泰醬業剝皮辣椒,1,罐
475159,香菇,適量,
479559,紅辣椒23條/,230.0,g
479559,青辣椒8條/,100.0,g
479559,朝天椒5條/,30.0,g
479559,生薑,15.0,g
479559,砂糖2大匙/,32.0,g
479559,食鹽1茶匙/,8.0,g
479559,味精1茶匙/,5.0,g
479559,八角,1.0,顆
479559,桂皮,2.0,片
479559,青花椒,1.0,茶匙
479559,陳醋,2.0,大匙
479559,生抽,2.0,大匙
479559,老抽,1.0,大匙
479559,素蠔油,1.0,大匙
479559,清水,200.0,g
476585,冬粉,適量,
476585,小青菜,適量,
476585,豬絞肉,160.0,g
476585,剝皮辣椒,2~3,條
476585,老薑,2.0,小片
476585,米酒,1.0,大匙
476585,醬油,1.0,大匙
476585,烏醋,1.0,茶匙
476585,雞粉,0.5,茶匙
476585,食鹽,0.25,茶匙
476585,砂糖,0.25,茶匙
476585,白胡椒粉,0.125,茶匙
476585,熱水,600.0,ml
476994,湖北臘魚/鹹魚乾,1,尾
476994,辣椒,3.0,條
476994,蒜頭,1.0,大匙
476994,嫩薑,1.0,大匙
476994,黑豆豉,1.0,大匙
476994,香菜點綴,,
476994,沙拉油,4.0,大匙
476994,紹興酒,2.0,大匙
476994,醬油,1.0,大匙
476994,蠔油,1.0,大匙
476994,砂糖,少許,
476994,味精,少許,
476994,白胡椒粉,少許,
474201,去骨雞腿排,1.0,片
474201,剝皮辣椒汁,3.0,大匙
474201,蔥,1.0,根
474201,薑,2.0,片
474201,蒜,1.0,瓣
474201,米酒,1.0,大匙
474201,醬油,1.0,大匙
474201,杏鮑菇,0.5,根
474201,毛豆,2.0,大匙
474201,紅蘿蔔,2.0,小塊
474201,花椰菜,1.0,朵
474201,剝皮辣椒,5.0,條
477598,白蘿蔔,1.0,條
477598,排骨,1.0,台斤
477598,剝皮辣椒,0.25,罐
477598,柴魚湯包,2.0,包
477598,薑片,5.0,片
477598,米酒,100.0,毫升
474497,雞翅,5.0,隻
474497,剝皮辣椒,2.0,條
474497,胡椒粉,1.0,小匙
474497,檸檬,1.0,顆
476872,雞腿,2.0,根
476872,剝皮辣椒切丁,50.0,公克
476872,四季豆切段,100.0,公克
476872,玉米筍切段,5.0,根
476872,雲耳,30.0,公克
476872,洋蔥切絲,0.25,顆
476872,香菜,隨意,
476872,蒜頭切末,5.0,瓣
476872,辣椒,隨意,
476872,鹽巴,0.25,大湯匙
476872,糖,0.25,大湯匙
476872,白胡椒粉,0.125,大湯匙
476872,剝皮辣椒湯汁,3.0,大湯匙
476872,煮雞腿的湯汁,4.0,大湯匙
476872,香油,0.5,大湯匙
473947,去骨雞腿肉切塊,1.0,片
473947,白麵條,150.0,公克
473947,剝皮辣椒切段,40.0,公克
473947,蔥切末,1.0,根
473947,蒜頭切末,5.0,瓣
473947,油,,
473947,鴻喜菇,0.5,包
473947,高麗菜切塊,50.0,公克
473947,鹽巴,0.125,大湯匙
473947,白胡椒粉,0.125,大湯匙
473947,醬油,1.0,大湯匙
473947,剝皮辣椒汁,40.0,cc
473947,清水,30.0,cc
471113,鴻喜菇或雪白菇,1.0,包
471113,洋蔥,1.0,顆
471113,雞腿肉,600.0,克
471113,蒜頭,4.0,瓣
471113,剝皮辣椒汁,4.0,大匙
471113,醬油,1.0,大匙
471113,素蠔油,0.5,大匙
471113,味醂,0.5,大匙
473010,青辣椒,350.0,g
473010,蒜頭,30.0,g
473010,食鹽,8.0,g
473010,味精,1.0,g
473010,砂糖,50.0,g
473010,白醋,150.0,g
473010,清水,300.0,g
473010,月桂葉,2.0,g
473010,小茴香,2.0,g
473010,芫荽籽,2.0,g
473010,黑胡椒粒,6.0,g
472311,牛肉末,1.0,盒
472311,剝皮辣椒,4.0,條
472311,蒜末,3.0,瓣
472311,醬油,1.0,小匙
472311,白芝麻,1.0,小匙
470863,粗絞肉,150.0,克
470863,蘿蔔乾,8.0,克
470863,梅乾菜,30.0,克
470863,青辣椒和紅辣椒各,20.0,克
470863,蒜片,5.0,克
470863,米酒,2.0,茶匙
470863,醬油,1.0,茶匙
470863,鹽,少許,
469712,豬絞肉,600.0,公克
469712,剝皮辣椒切末,100.0,公克
469712,蒜頭切末,5.0,瓣
469712,油蔥酥,1.0,大湯匙
469712,白胡椒粉,0.25,大湯匙
469712,醬油,3.0,大湯匙
469712,糖,0.25,大湯匙
469712,剝皮辣椒汁,100.0,cc
469712,清水,300.0,cc
469307,梅花豬絞肉,600.0,克
469307,剝皮辣椒,10.0,支
469307,蒜頭末,10.0,克
469307,剝皮辣椒汁,2.0,大匙
469225,胡桃南瓜，去皮去籽,600.0,克
469225,中號白洋蔥,1.0,個
469225,大蒜,2.0,瓣
469225,Chipotle 醬,1.0,茶匙
469225,蔬菜湯,1.0,升
469225,華盛頓蘋果 去皮,,
469225,去核,,
469225,切丁,3.0,個
469225,橄欖油,3.0,湯匙
469225,鹽,1.0,茶匙
469225,裝飾用烤南瓜籽和油煎麵包塊,適量,
468497,剝皮辣椒,6.0,根
468497,雞腿,150.0,克
468497,白飯,1.0,碗
468497,剝皮辣椒汁,150.0,克
468497,蒜頭,6.0,瓣
468497,醬油,1.0,大匙
468497,糖,1.0,小匙
471922,葵花油/芥花油,1.2,kg
471922,油炸花生米,250.0,g
471922,老薑,50.0,g
471922,八角,8.0,g
471922,細紅辣椒粉,100.0,g
471922,粗辣椒麵,100.0,g
471922,熟白芝麻,100.0,g
471922,花椒粉,30.0,g
471922,王守義十三香,20.0,g
471922,粗花椒麵,10.0,g
471922,冷油,200.0,g
471922,米酒,50.0,g
468451,剝皮辣椒,6.0,根
468451,雞腿,150.0,克
468451,通心麵,80.0,克
468451,蒜頭,6.0,瓣
468451,洋蔥,0.25,顆
468451,鴻禧菇雪白菇,1.0,包
468451,剝皮辣椒汁,150.0,克
468451,白胡椒粉,1.0,小匙
468451,鹽,2.0,小匙
474958,水,2000.0,ml
474958,乾香菇,5.0,朵
474958,里仁 輕鬆煮猴頭菇,200.0,克
474958,枸杞,1.0,把
474958,剝皮辣椒,5.0,根
474958,剝皮辣椒的醬汁,150.0,ml
474958,里仁 好湯頭,30.0,ml
474958,鹽,適量,
474958,里仁 湯豆腐,2.0,個
474958,結球萵苣,400.0,克
474386,豬絞肉細,350.0,克
474386,花岡山剝皮辣椒,6.0,根
474386,愛之味脆瓜,0.5,罐
474386,大漢板豆腐,1.0,盒
474386,蒜末,5.0,克
474386,青蔥絲,2.0,克
474386,香菇素蠔油,4.0,大匙
474386,胡椒粉,1.0,小匙
474386,冷開水,150.0,毫升
474386,太白粉水,5.0,克
476315,茭白筍,300.0,克
476315,剝皮辣椒,50.0,克
476315,雞腿肉,300.0,克
476315,洋蔥,1.0,顆
476315,雞蛋,1.0,顆
476315,白飯,1.0,碗
476315,剝皮辣椒汁,2.0,大匙
476315,醬油,2.0,大匙
476315,味醂,2.0,大匙
476315,水,200.0,毫升
469076,雞胸肉切丁,200.0,公克
469076,剝皮辣椒切丁,80.0,公克
469076,隔夜飯,300.0,公克
469076,蔥切末,2.0,根
469076,雞蛋,2.0,顆
469076,玉米筍切丁,3.0,根
469076,白胡椒粉,0.125,大湯匙
469076,鹽巴,0.25,大湯匙
469076,黑胡椒粉,0.25,大湯匙
469076,鹽巴,0.25,大湯匙
469076,醬油,1.0,大湯匙
469932,新鮮銀耳,60.0,g
469932,仿土雞腿塊,1.0,盒
469932,剝皮辣椒,3~4,支
469932,剝皮辣椒湯汁,適量,
469932,薑片,5~6,片
469932,香菇,4~5,朵
469932,米酒,適量,
469932,水,1000.0,cc
469932,鹽巴,適量,
470117,豬五花肉片,1.0,盒
470117,剝皮辣椒,7.0,支
470117,剝皮辣椒汁,少許,
470117,金針菇,1.0,包
470117,醬油,2.0,小匙
470117,糖,1.0,匙
470117,米酒,少許,
469622,梅花肉切片,300.0,克
469622,小黃瓜切片,2.0,條
469622,蒜末,20.0,克
469622,蒜蓉辣椒醬,2.0,大匙
469622,鹽巴,2.0,小匙
469622,米酒,1.0,大匙
469622,醬油,1.0,大匙
469622,砂糖,1.0,大匙
469622,胡椒粉,1.0,小匙
469622,玉米粉,1.0,大匙
473059,排骨,300.0,克
473059,剝皮辣椒,200.0,克
473059,蒜頭,5.0,瓣
473059,乾香菇泡水,5.0,朵
473059,乾的小干貝或蛤蜊,適量,
473059,蘿蔔,0.5,條
473059,鹽巴,適量,
464718,豬梅花肉切片,300.0,公克
464718,剝皮辣椒切段,80.0,公克
464718,蔥切段,2.0,根
464718,蒜頭切末,5.0,瓣
464718,乾辣椒切段,2.0,根
464718,剝皮辣椒汁,1.0,大湯匙
464718,低筋麵粉,1.0,大湯匙
464718,食用油,1.0,大湯匙
464718,醬油,1.0,大湯匙
464718,米酒,1.0,大湯匙
464718,糖,0.25,大湯匙
464718,剝皮辣椒汁,1.0,大湯匙
472109,乾辣椒,50.0,g
472109,沙拉油,1.0,大匙
472109,沙拉油,200.0,g
472109,米酒,1.0,茶匙
458375,市售芝麻抓餅/蔥油餅,2.0,片
458375,辣椒肉餡,適量,
458375,蒜頭蔥油辣椒,4.0,小匙
462770,豬絞肉依個人,,
462770,剝皮辣椒,2.0,條
462770,鹽巴,少許,
472864,青辣椒,6.0,隻
472864,免治豬肉,200.0,克
472864,生抽,2.0,湯匙
472864,蠔油,2.0,湯匙
472864,紹興酒,1.0,茶匙
472864,鹽,少許,
472864,糖,2.0,茶匙
472864,生粉,2.0,茶匙
472864,水大,0.5,碗
469656,小黃瓜,150.0,公克
469656,昆布,50.0,公克
469656,剝皮辣椒,50.0,公克
469656,杏仁,50.0,公克
469656,葡萄乾,50.0,公克
469656,全素美乃滋,50.0,公克
469723,豬細絞肉,350.0,克
469723,花崗山剝皮辣椒,8.0,條
469723,皮蛋,2.0,顆
469723,香菜葉,2.0,支
469723,蒜末,2.0,克
469723,大辣椒,少許,
469723,香菇素蠔油,1.0,大匙
469723,米酒水,1.0,小匙
476957,青江菜,1.0,袋
476957,蒜片,0.5,湯匙
476957,鹽,1.0,小匙
476427,青江菜,2.0,根
476427,鹽巴,2.0,小匙
476427,雞蛋,4.0,顆
479457,青江菜,2.0,顆
479457,火腿,3.0,片
479457,雪白菇,0.5,顆
479457,蒜瓣,2.0,瓣
479457,白胡椒粉,隨意,
479457,安食小品黑豆醬油,1.0,小匙
463044,青江菜,4.0,把
463044,香菇,4.0,朵
463044,雞粉,1.0,茶匙
463044,鹽,1.0,茶匙
463044,太白粉,1.0,小匙
473886,青江菜,1.0,包
473886,白醋,200.0,克
473886,水,1000.0,克
473886,鹽,2.0,大匙
470866,青江菜,3~4,顆
470866,香菇,2~3,朵
470866,蒜頭,2~3,瓣
470866,辣椒,1~2,根
470866,醬油,1.0,匙
470866,蠔油,適量,
470866,高湯粉,適量,
470866,太白粉水,1.0,匙
471978,青江菜,600.0,克
471978,煙燻豆包,4.0,片
471978,雞粉,2.0,小匙
471978,鹽,1.0,小匙
471978,三養辣雞醬,2.0,茶匙
465877,青江菜,1.0,把
465877,蒜末,5.0,顆
465877,蠔油,1.0,.5
465877,水,90.0,毫升
465877,太白粉水,適量,
464337,青江菜,5.0,把
464337,紅蘿蔔絲,適量,
464337,玉米筍,3.0,根
464337,香菇調味露,2.0,匙
464337,味噌調味醬,2.0,大匙
464337,玄米油,2.0,大匙
471639,豆之味滷豆乾,3.0,塊
471639,鴻禧菇,0.5,包
471639,青江菜,5.0,把
471639,香菇調味露,2.0,大匙
471639,日本玄米油,3.0,大匙
456202,青江菜,250.0,克
456202,蝦仁,12.0,隻
456202,蒜頭,3.0,瓣
456202,米酒,1.0,大匙
456202,鹽,適量,
456202,白胡椒粉,適量,
456202,烹大師,1.0,小匙
457510,青江菜,7.0,棵
457510,雞蛋,4.0,顆
457510,蒜辦,3.0,瓣
457510,酪梨油,1.5,小匙
457510,李錦記舊庄特級蠔油,1.0,小匙
457510,淨水,2.0,小匙
452265,青江菜,1.0,大棵
452265,米粉,1.0,人份
452265,乾香菇,4.0,朵
452265,蝦米,適量,
452265,蒜,1.0,大顆
452265,油,1.0,大匙
452265,鹽,適量,
452265,水,1.0,杯半
452265,白胡椒粉,適量,
459149,青江菜,1.0,把
459149,蝦仁,數隻,
459149,雪白菇,0.5,包
459149,老薑,1.0,小塊
459149,鹽巴,1.0,匙
450739,青江菜,4.0,棵
450739,雞蛋,3.0,顆
450739,蒜辦,3.0,瓣
450739,酪梨油,1.5,小匙
452411,青江菜,5.0,把
452411,華盛頓加拉蘋果,1.0,顆
452411,肉末豬絞肉,50.0,克
452411,醬油,10.0,克
452411,砂糖,10.0,克
452411,蒜頭,1.0,瓣
452411,薑片,1.0,片
450850,青江菜,4.0,株
450850,生豆皮,8.0,片
450850,老薑片,4.0,片
450850,酪梨油,2.0,小匙
450850,鹽,0.5,小匙
450850,黑胡椒粒,0.333,小匙
450850,白胡椒粉,0.333,小匙
454268,冷凍澎湖花枝片,150.0,克
454268,青江菜葉梗分開切小段,3.0,株
454268,薑切絲,3.0,片
454268,油,10.0,毫升
454268,酒,5.0,毫升
454268,鮮味炒手,0.667,匙
447379,好市多無骨牛小排,6.0,片
447379,青江菜,4.0,把
447379,蒜頭,2.0,顆
447379,辣椒,少許,
447379,牛頭牌沙茶醬,1.0,大匙
447379,好市多秘傳燒肉醬（若無可換蠔油,1.0,大匙
447379,薄鹽醬油,少許,
447379,糯米醋,少許,
447379,白芝麻,少許,
450637,青江菜,4.0,棵
450637,玉米筍,10.0,根
450637,蒜瓣,2~3,瓣
450637,酪梨油,1.0,小匙
450637,鹽,0.25,小匙
443158,油,2.0,大匙
443158,蒜末,1.0,小匙
443158,紅辣椒，切斜片,1,根
443158,小型青江菜,5~6,株
443158,新鮮香菇，切成,4.0,等份數朵
443158,新鮮白玉菇，分散,1,份
443158,醬油,1.0,大匙
443158,糖,1.0,小匙
443158,烹大師柴魚粉,0.5,小匙
443158,白胡椒粉,1,咪咪
443158,香油,0.5,小匙
443158,水,1.0,杯
443158,太白粉,1.0,大匙
445233,青江菜,5.0,株
445233,黑木耳,200.0,克
445233,蒜瓣,2.0,瓣
445233,油,1.0,小匙
445002,青江菜,4.0,顆
445002,鮑魚菇,350.0,克
445002,蒜瓣,3.0,瓣
445002,油,1.0,小匙
445002,鹽,0.5,小匙
445936,豆皮/腐竹,適量,
445936,青江菜,適量,
445936,鹽巴,1.0,小匙
445936,蒜片,2.0,瓣
445936,燒椒醬,1.0,湯匙
478086,青江菜,150.0,克
478086,午餐肉,適量,
438346,牛奶白菜/青江菜,780.0,g
438346,粗鹽,32.0,g
438346,胡蘿蔔,120.0,g
438346,洋蔥1顆/,175.0,g
438346,青蔥4支/,80.0,g
438346,洋蔥半顆/,110.0,g
438346,蒜頭,50.0,g
438346,蜜漬生薑11/2茶匙/,25.0,g
438346,玉筋魚露3茶匙/,23.0,g
438346,韓國蘋果汁2大匙/,30.0,g
438346,韓國粗辣椒粉6勺/,38.0,g
438346,砂糖1茶匙/,6.0,g
438346,白飯,60.0,g
438346,清水,150.0,g
441130,青江菜切段,3.0,株
441130,蘑菇切片,12.0,朵
441130,蒜粒切片,3.0,粒
441130,油,10.0,毫升
441130,鮮味炒手,0.667,匙
443180,有機青江菜,12.0,顆
443180,鴻禧菇,1.0,包
443180,蒜瓣,2.0,瓣
443180,油,1.0,小匙
443180,鹽,0.333,小匙
445347,青江菜,4.0,株
445347,油揚豆腐,1.0,片
445347,蒜片,5.0,片
445347,鹽,少許,
437407,青江菜,6.0,顆
437407,老薑,8.0,片
437407,鹽,適量,
437407,砂糖,少許,
437407,香菇粉,少許,
437407,白胡椒粉,少許,
437407,清水,1~2,大匙
437407,植物油,2~3,大匙
439938,青江菜,8.0,顆
439938,鹽,0.333,茶匙
439938,植物油,1.0,大匙
439938,清水,2.0,ℓ
439938,香油,1.0,大匙
439938,蒸魚豉油,1.0,大匙
439938,蒜頭,1.0,大匙
439938,薑,1.0,茶匙
439938,辣椒,1.0,茶匙
439938,砂糖,0.25,茶匙
439938,香菇粉,0.25,茶匙
440491,青江菜,3.0,大顆
440491,鮮香菇,12.0,朵
440491,紅蘿蔔,適量,
440491,沙拉油,1.0,大匙
440491,蠔油,2.0,大匙
440491,開水,0.5,量米杯
428198,青江菜,225.0,公克
428198,水,1.0,湯杓
428198,蒜末,1.0,大匙
428198,正味雞粉,少許,
428198,鹽巴,0.5,大匙
466641,青花菜,1.0,朵
466641,薑絲,20.0,克
466641,麻油,2.0,大匙
466641,鹽巴,3.0,小匙
466641,香菇粉,1.0,小匙
471608,青花菜,1.0,顆
471608,蒜瓣,3.0,瓣
471608,酪梨油,1.0,大匙
471608,薄鹽醬油,2.0,小匙
477082,油漬鮪魚罐頭,1.0,罐
477082,青蔥,2.0,支
477082,麵粉,2.0,大匙
477082,清水,350.0,cc
477082,通心粉,100.0,g
477082,鮮奶,100.0,cc
477082,鹽,,
477082,白胡椒粉,適量,
477082,綠花椰菜,100.0,g
477082,起司絲,適量,
453420,花椰菜,0.5,顆
453420,雞蛋,2.0,個
453420,雪白菇,0.25,包
453420,鹽,1.0,小匙
453420,辣椒,1.0,根
453420,油,1.0,匙
462232,青花菜,200.0,g
462232,杏鮑菇,180.0,g
462232,紅蘿蔔,0.125,條
462232,蒜頭,3.0,瓣
462232,食用油,2.0,大匙
462232,水,80~100,cc
462232,鹽,0.667,茶匙
453142,鱸魚排,2.0,片
453142,青花菜,300.0,朵
453142,老薑片,4.0,片
453142,酪梨油,2.0,小匙
453142,鹽,0.5,小匙
462394,中型青花菜,0.5,朵
462394,熟火腿片,2.0,片
462394,溏心蛋或白煮蛋,2.0,顆
462394,桂冠原味沙拉,20.0,克
462394,薄鹽醬油,1.0,大匙
462394,檸檬汁,1.0,小匙
462394,柴魚片與白芝麻,適量,
453453,青花菜,450.0,克
453453,花枝丸,10.0,顆
453453,蒜瓣,3.0,瓣
453453,酪梨油,2.0,小匙
453453,鹽,0.333,小匙
453453,黑胡椒粒,0.5,小匙
453453,白胡椒粉,0.333,小匙
453453,五香粉,0.333,小匙
445423,青花椰菜,300.0,克
445423,薑絲,20.0,克
445423,枸杞,10.0,克
445423,香菇粉,1.0,茶匙
445423,米酒,1.0,大匙
445696,梅花豬肉片,1.0,盒
445696,韓國魚板,2.0,片
445696,青花菜,1.0,朵
445696,韓式辣醬,1.0,大匙
445696,安食小品黑豆醬油,1.0,匙
445696,冰糖,1.0,小匙
434829,青花菜,1.0,朵
434829,紅蘿蔔,0.5,條
434829,蒜瓣,2.0,瓣
434829,由豐將冷壓初榨小菓苦茶油,1.0,大匙
434829,鹽,0.5,小匙
479561,嫩肩牛排,1.0,塊
479561,紅蘿蔔,依個人喜好,
479561,青花菜,1.0,顆
479561,鹽,適量,
479561,黑胡椒粒,適量,
479561,橄欖油,適量,
479561,玉米筍,4.0,根
434308,綠色花椰菜切小塊,2.0,顆
434308,紅蘿蔔連皮切小塊,1.0,小條
434308,蒜頭切碎,3.0,顆
434308,小磨香油或韓式芝麻油,1.0,大匙
434308,雞粉1,0.5,小匙
469280,板豆腐,300.0,g
469280,青花菜,些許,
469280,紅蘿蔔丁,些許,
469280,雞蛋,2.0,顆
435693,青花菜,1.0,朵
435693,基隆甜不辣,7.0,片
435693,蒜瓣,4.0,瓣
435693,油,1.5,小匙
435693,鹽,0.333,小匙
477341,透抽,1.0,尾
477341,蝦仁,10.0,尾
477341,馬鈴薯,1.0,顆
477341,紅蘿蔔,0.333,條
477341,青花菜,1.0,朵
477341,洋蔥,0.5,顆
477341,北海道白醬,2.0,小塊
440910,蔬菜高湯,960.0,ml
440910,青花菜,450.0,g
440910,蔬食帕馬森起司,110.0,g
440910,生腰果,140.0,g
440910,亞麻仁籽,70.0,g
440910,營養酵母,110.0,g
440910,大蒜粉,1.0,茶匙
440910,洋蔥粉,1.0,茶匙
440910,粗鹽,0.5,茶匙
424392,青花菜,2.0,朵
424392,蒜頭,5.0,瓣
424392,奶油,1.0,小塊
424392,鹽,1.0,小匙
432167,青花菜一顆約,400.0,克
432167,紅蘿蔔切小片半條約,300.0,克
