id,預覽食材,詳細食材
479307,老薑,老薑20g
479307,砂糖,砂糖5g
479307,芫荽籽,芫荽籽10g
479307,葵花油/芥花油,葵花油/芥花油350g
479307,味精,味精5g
479307,青花椒,青花椒5~8g
476311,小黃瓜,小黃瓜3根
476311,水,水100ml
476311,食用油,食用油1大匙
476311,里仁 薑香鮮味醬,里仁 薑香鮮味醬1大匙
471578,雞肉塊,雞肉塊適量
471578,白蘿蔔,白蘿蔔1條
471578,紅棗,紅棗6顆
471578,枸杞,枸杞適量
471578,鹽巴,鹽巴2匙
471578,薑黃,薑黃3大匙
471578,蒜頭,蒜頭適量
479518,小磨坊椰奶,小磨坊椰奶2瓶
479518,薑,薑1大塊
479518,檸檬,檸檬2顆
479518,蘋果,蘋果1顆
479518,水,水600克
468994,牛奶,牛奶1杯
468994,紅棗,紅棗2顆
468994,枸杞,枸杞適量
468994,生薑,生薑2片
468994,肉桂棒,肉桂棒1根
478881,川耳,川耳500g
478881,嫩薑,嫩薑80g
478881,醬油膏,醬油膏5大匙
478881,香菜,香菜30g
478881,白醋,白醋2大匙
478881,紅辣椒,紅辣椒4支
478881,白芝麻油,白芝麻油1大匙
478881,朝天椒,朝天椒4支
478881,砂糖,砂糖1大匙
478881,蒜末,蒜末3大匙
478881,味精,味精1茶匙
470184,去骨雞腿排,去骨雞腿排2片
470184,薑,薑6片
470184,米酒,米酒6大匙
470184,八角,八角1粒
470184,羅漢果糖,羅漢果糖2大匙
470184,醬油,醬油2大匙
470115,蛤蜊,蛤蜊3顆70g
470115,香菜,香菜15g
470115,海帶芽乾,海帶芽乾1/2小匙
470115,紅蔥頭絲,紅蔥頭絲5g
470115,辣椒,辣椒1根
470115,酒,酒3cc
470115,味霖,味霖3cc
470115,薑黃粉,薑黃粉1/4小匙
470115,椰漿粉,椰漿粉1/3小匙
470115,昆布柴魚高湯,昆布柴魚高湯15cc
476092,高麗菜,高麗菜700g
476092,食鹽,食鹽15g
476092,胡蘿蔔,胡蘿蔔150g
476092,冷水,冷水100g
476092,紅辣椒,紅辣椒20g
476092,蘋果,蘋果90g
476092,蘋果醋,蘋果醋60g
476092,砂糖,砂糖40g
476092,蒜頭,蒜頭30g
476092,香油,香油30g
476092,豆腐乳,豆腐乳20g
476092,薑黃粉,薑黃粉6g
476092,味精,味精4g
471449,魚,魚一條
471449,青蔥,青蔥3支
471449,米酒,米酒1T
471449,辣椒,辣椒2根
471449,醬油,醬油3T
471449,洋蔥,洋蔥半個
471449,胡椒粉,胡椒粉3t
471449,薑,薑6片
471449,蒜頭,蒜頭10粒
470703,豬肉絲,豬肉絲450克
470703,薑絲,薑絲20克
470703,海鹽,海鹽1茶匙
467095,嫩薑片,嫩薑片350克
467095,鹽,鹽6克
467095,米醋或白醋,米醋或白醋125毫升
467095,飲用水,飲用水150毫升
467095,話梅,話梅5顆
467095,糖,糖100克
473605,泰國茉莉香米,泰國茉莉香米3杯
473605,香茅,香茅2支
473605,植物油,植物油3大匙
473605,南薑,南薑4片
473605,油蔥酥,油蔥酥2大匙
473605,檸檬葉,檸檬葉6片
473605,蒜頭,蒜頭1大匙
473605,印尼月桂葉,印尼月桂葉6片
473605,薑黃粉,薑黃粉1/2茶匙
473605,食鹽,食鹽1/4茶匙
473605,濃椰漿,濃椰漿65ml
473605,溫水,溫水3.6杯
466768,薑黃粉,薑黃粉2小匙
466768,香茅粉,香茅粉2小匙
466768,棒棒雞腿,棒棒雞腿2隻
466768,鹽巴,鹽巴1匙
466768,油,油適量
466768,腐竹,腐竹2人
466768,泰國米,泰國米1杯半
466768,味增,味增1大匙
466768,薑絲,薑絲2人
466768,新鮮香菇,新鮮香菇2人份
466768,水,水1杯半
466768,草菇老抽,草菇老抽1大匙
466768,辣豆瓣醬,辣豆瓣醬半大匙
466768,土蜂蜜,土蜂蜜1大匙
466768,韓國蝦醬,韓國蝦醬半大匙
466768,韓國玉米糖漿,韓國玉米糖漿半大匙
477615,雞蛋,雞蛋2顆
477615,麻油薑泥,麻油薑泥2大匙
477615,福井縣越光米飯,福井縣越光米飯1.5碗
477615,櫛瓜,櫛瓜1根
477615,香菇調味露,香菇調味露1大匙
477615,白芝麻,白芝麻1小匙
477615,玄米油,玄米油1大匙
469456,紅棗,紅棗少許
469456,薑片,薑片少許
469456,白蘿蔔,白蘿蔔半條
469456,蜂蜜,蜂蜜少許
466156,去油大腸,去油大腸60g
466156,紅蔥頭末,紅蔥頭末7g
466156,辣椒,辣椒1根
466156,酒,酒5cc
466156,味霖,味霖3cc
466156,鹽,鹽1/4小匙
466156,薑黃粉,薑黃粉1/2小匙
466156,花椒粉,花椒粉2/3小匙
466156,昆布柴魚高湯,昆布柴魚高湯15cc
468881,蔥花,蔥花50G
468881,薑末,薑末20G
468881,鹽,鹽3G
468881,油,油150G
465890,熱水,熱水150毫升
465890,無糖可可粉,無糖可可粉1小匙
465890,蜂蜜,蜂蜜1大匙
465890,薑片,薑片5小片
470784,去油帶骨野鴨腿肉與野鴨翅,去油帶骨野鴨腿肉與野鴨翅166g
470784,燙過野鴨珍,燙過野鴨珍26g
470784,薑絲,薑絲5g
470784,香油,香油1/4小匙
470784,酒,酒5cc
470784,味霖,味霖5cc
470784,紅麴醬,紅麴醬1小匙
470784,醬油,醬油2cc
478166,胭脂李,胭脂李600克
478166,南薑末,南薑末1大匙
478166,鹽巴,鹽巴1小匙
478166,砂糖,砂糖1匙
475722,關廟麵,關廟麵適量
475722,溏心蛋,溏心蛋2顆
475722,洋蔥,洋蔥半顆
475722,牛番茄,牛番茄2~3顆
475722,蒜頭,蒜頭6瓣
475722,長豆/茄子/青椒,長豆/茄子/青椒適量
475722,老薑,老薑2片
475722,菇類/豆腐/素料,菇類/豆腐/素料適量
475722,植物油,植物油6大匙
475722,檸檬/香菜,檸檬/香菜少許
475722,淡色醬油,淡色醬油1大匙
475722,薑黃粉,薑黃粉1茶匙
475722,咖喱粉,咖喱粉1茶匙
475722,素食高湯粉,素食高湯粉1茶匙
475722,砂糖,砂糖1茶匙
475722,鹽,鹽1/4茶匙
475722,濃椰漿,濃椰漿200ml
475722,熱水,熱水1200ml
463070,楓康吳羽保鮮膜,楓康吳羽保鮮膜1張
463070,雞腿肉,雞腿肉1盒
463070,小黃瓜片,小黃瓜片1條
463070,紅蘿蔔丁,紅蘿蔔丁3片
463070,鴻喜菇丁,鴻喜菇丁1／4包
463070,洋蔥丁,洋蔥丁1小塊
463070,蔥花,蔥花1根
463070,蒜末,蒜末3瓣
463070,薑末,薑末5片
463070,米,米0.5米杯
463070,黑胡椒,黑胡椒1／4小匙
463070,魚露,魚露1大匙
463070,醬油,醬油1小匙
463070,薑黃粉,薑黃粉1小匙
463070,油,醬油1小匙
474252,菠菜,菠菜1把
474252,枸杞,枸杞1小把
474252,薑片,薑片4片
474252,麻油,麻油2大匙
474252,鹽巴,鹽巴3小匙
474252,全聯里肉塊,全聯里肉塊半盒
463444,土雞腿,土雞腿700克
463444,冬瓜,冬瓜600克
463444,薑,薑1大匙
463444,鹽,鹽1大匙
463444,水,水1200毫升
461918,芫荽籽,芫荽籽1大匙
461918,薑片,薑片4片
461918,肉桂棒,肉桂棒1根
461918,水,水500ml
468275,水手牌特級粉心粉,水手牌特級粉心粉300g
468275,室溫水,室溫水180g
468275,薑黃粉,薑黃粉20g
468275,乾酵母,乾酵母5g
468275,二砂糖,二砂糖25g
468275,芥花油,芥花油9g
465766,陽春麵,陽春麵3片
465766,小白菜,小白菜3棵
465766,去骨雞腿排,去骨雞腿排1塊/200g
465766,香菜,香菜適量
465766,薑,薑2片
465766,青蔥,青蔥適量
465766,蔥,青蔥適量
465766,洋蔥,洋蔥半顆
465766,米酒,米酒2大匙
465766,鹽,鹽¼茶匙
465766,雞粉,雞粉¼茶匙
465766,薑黃粉,薑黃粉¼茶匙
465766,黑胡椒粉,黑胡椒粉¼茶匙
465766,雞高湯,雞高湯1ℓ
472630,自製醃高菜,自製醃高菜21g
472630,紅蔥頭絲,紅蔥頭絲5g
472630,蒜碎,蒜碎1顆份
472630,辣椒,辣椒1根
472630,酒,酒3cc
472630,味霖,味霖3cc
472630,無鹽自製紅麴醬,無鹽自製紅麴醬1/2小匙
472630,薑黃粉,薑黃粉1/2小匙
472630,胡椒粉,胡椒粉少許
472630,椰漿粉,椰漿粉1/3小匙
472630,昆布柴魚高湯,昆布柴魚高湯30cc
470906,菠菜,菠菜1把
470906,薑片,薑片6片
470906,麻油,麻油2大匙
470906,鹽巴,鹽巴1小匙
467826,白米,白米1杯
467826,薑黃粉,薑黃粉1小匙
467826,蒜頭,蒜頭2大匙
470330,薑末,薑末30克
470330,雞蛋,雞蛋3個
470330,麵線,麵線2把
470330,蔥花,蔥花1把
470330,麻油,麻油3大匙
470330,米酒,米酒1碗
470330,鹽,鹽1小匙
470330,水,水3碗
461298,黃耆,黃耆12克
461298,大棗,大棗9克
461298,枸杞子,枸杞子9克
461298,山柰,山柰6克
461298,肉桂,肉桂5克
461298,高良薑,高良薑3克
461298,乾薑,乾薑3克
479085,蘆筍,蘆筍200克
479085,牛蕃茄,牛蕃茄2顆
479085,雞蛋,雞蛋3顆
475870,蘆筍,蘆筍1把
475870,花枝,花枝1隻
475870,蝦仁,蝦仁8隻
475870,蒜片,蒜片1瓣
475870,白胡椒粉,白胡椒粉1小匙
475870,米酒,米酒1小匙
475870,鹽,鹽1小匙
477443,蘆筍,蘆筍400克
477443,肥牛,肥牛200克
477443,鹽,鹽1茶匙
477443,洋蔥,洋蔥0.5顆
477443,黑胡椒粉,黑胡椒粉少許
477443,紅蘿蔔片,紅蘿蔔片6片
477443,壽喜燒醬油,壽喜燒醬油1湯匙
477443,辣椒,辣椒0.5根
473888,火腿片,火腿片5片
473888,蘆筍,蘆筍1把
473888,蒜片,蒜片4瓣
473888,鹽巴,鹽巴1小匙
473888,白芝麻,白芝麻1小匙
477246,蛤蜊,蛤蜊10顆
477246,蘆筍,蘆筍1把
477246,蒜末,蒜末適量
477246,米酒,米酒適量
477246,橄欖油,橄欖油適量
477246,水,水50CC
469860,培根,培根2片
469860,蘆筍,蘆筍6根
469860,薑片,薑片適量
469860,油,油適量
469860,鹽,鹽適量
478430,義大利麵條,義大利麵條200g
478430,蘆筍,蘆筍一把
478430,蝦子,蝦子數隻
478430,蒜頭,蒜頭適量
478430,油,油適量
478430,酒,酒適量
478430,鹽,鹽適量
478430,義大利香料,義大利香料適量
474763,白蘆筍,白蘆筍100g
474763,原味餅乾,原味餅乾100g
474763,奶油,奶油30g
474763,奶油乳酪,奶油乳酪200g
474763,白砂糖,白砂糖50g
474763,蜂蜜,蜂蜜40g
474763,雞蛋,雞蛋2顆
475018,原味餅乾,原味餅乾50g
475018,奶油,奶油15g
475018,白蘆筍,白蘆筍200g
475018,奶油乳酪,奶油乳酪110g
475018,糖,糖35g
475018,鮮奶油,鮮奶油25g
475018,牛奶,牛奶25g
475018,吉利丁,吉利丁10g
475018,熱水,熱水30g
475018,檸檬汁,檸檬汁15g
473404,蘆筍,蘆筍3根
473404,辣椒,辣椒0.5支
473404,蒜瓣,蒜瓣2瓣
473404,義大利麵,義大利麵1把
457755,蘆筍,蘆筍1把
457755,紅蘿蔔片,紅蘿蔔片5片
457755,雞粉,雞粉1茶匙
455699,干貝,干貝5顆
455699,蘆筍,蘆筍1把
455699,雞粉,雞粉1小匙
455699,紅蘿蔔片,紅蘿蔔片少許
470859,蘆筍,蘆筍1把
470859,全聯干貝,全聯干貝1包
470859,味醂,味醂0.5匙
470859,巴薩米克醋或黑醋,巴薩米克醋或黑醋0.5匙
475393,絞肉,絞肉半碗
475393,皎白筍,皎白筍6根
475393,蠔油,蠔油1大匙
475393,竹筍,竹筍1把
475393,醬油,醬油1大匙
475393,蒜頭切末,蒜頭切末3瓣
475393,白胡椒,白胡椒1大匙
475393,辣椒,辣椒1根
475393,米酒或紹興,米酒或紹興1小匙
461420,蘆筍,蘆筍100g
461420,洋蔥,洋蔥100g
461420,糙米飯,糙米飯60g
461420,生腰果,生腰果30g
461420,薑黃粉,薑黃粉0.5茶匙
461420,鹽,鹽適量
461420,黑胡椒粉,黑胡椒粉適量
461420,熱開水,熱開水500mL
460833,蘆筍,蘆筍7根
460833,蘑菇,蘑菇7朵
460833,鹽,鹽0.5小匙
460833,蒜頭,蒜頭2瓣
460833,黑胡椒,黑胡椒0.5小匙
460833,辣椒,辣椒1根
467684,扁意粉,扁意粉110克
467684,煙燻鮭魚,煙燻鮭魚100克
467684,白蘑菇,白蘑菇2粒
467684,幼蘆筍,幼蘆筍3條
467684,乾蔥,乾蔥半粒
467684,白酒,白酒30克
467684,忌廉,忌廉50克
467684,雞湯,雞湯100克
467684,牛油,牛油10克
467684,紅椒粉,紅椒粉半茶匙
467684,鹽,鹽適量
467684,黑胡椒,黑胡椒適量
467684,番茜碎,番茜碎適量
457758,蘆筍,蘆筍1把
457758,玉米筍,玉米筍1盒
457758,雞粉,雞粉2小匙
457758,美白菇,美白菇1包
457758,糖,糖0.5茶匙
457758,紅蘿蔔片,紅蘿蔔片10片
462097,蘆筍,蘆筍1把
462097,白蝦,白蝦10隻
462097,干貝,干貝10顆
462097,洋菇,洋菇1盒
462097,蒜頭,蒜頭3小瓣
465026,松阪豬,松阪豬1塊
465026,蘆筍,蘆筍3把
465026,蒜粗末,蒜粗末3顆
465026,鹽巴,鹽巴2小匙
463788,蘆筍,蘆筍1包
463788,紅蘿蔔,紅蘿蔔少許
463788,鹽巴,鹽巴1小匙
463788,鴻禧菇,鴻禧菇1包
463788,蒜頭,蒜頭1粒
458690,蘆筍,蘆筍1把
458690,蝦仁,蝦仁幾尾適量
458690,洋菇,洋菇10朵對切
458690,義大利香草香料,義大利香草香料小匙
458690,蒜,蒜2顆
458477,蘆筍,蘆筍1把
458477,牛肉片,牛肉片1盒
458477,白芝麻,白芝麻些許
458477,醬油,醬油1大匙
458477,蠔油,蠔油0.5大匙
458477,米酒,米酒1大匙
458477,胡椒粉,胡椒粉2匙
458477,味霖,味霖0.5匙
463886,剝殼蝦仁,剝殼蝦仁200克
463886,蘆筍或甜豆,蘆筍或甜豆200克
463886,胡椒粉,胡椒粉1小匙
463886,甜椒紅,甜椒紅1個
463886,香油,香油1小匙
463886,蒜頭,蒜頭3小瓣
463886,鹽巴,鹽巴1小匙
463886,米酒,米酒1小匙
457527,火腿片,火腿片6片
457527,蘆筍,蘆筍1把
457527,沙拉醬,沙拉醬適量
460570,白蘆筍,白蘆筍5根
460570,小排,小排半斤
460570,乾香菇,乾香菇5大朵
460570,薑片,薑片少許
460570,鹽,鹽適量
460496,蝦仁,蝦仁15尾
460496,蘆筍,蘆筍1把
460496,紅蘿蔔絲,紅蘿蔔絲適量
460496,蒜末,蒜末1湯匙
460496,酒,酒適量
460496,鹽巴,鹽巴適量
454077,蘆筍,蘆筍10根
454077,豬肉片,豬肉片12片
454077,橄欖油,橄欖油少許
454077,鹽,鹽少許
454944,蘆筍,蘆筍200克
454944,蘑菇,蘑菇200克
454944,紅蘿蔔片,紅蘿蔔片100克
454944,醬油,醬油1大匙
454944,黑胡椒,黑胡椒1茶匙
454944,米酒,米酒1大匙
454944,鹽巴,鹽巴1小匙
454605,蘆筍,蘆筍1包
454605,蝦/蝦仁,蝦/蝦仁10隻/100g
454605,蒜頭,蒜頭3顆
454605,辣椒,辣椒1根
458171,小蘆筍,小蘆筍1把
458171,蝦仁,蝦仁13隻
458171,蒜頭,蒜頭15顆
458171,香菇,香菇3朵
459359,蘆筍,蘆筍5支
459359,可生食干貝,可生食干貝1盒
459359,蝦仁,蝦仁100克
459359,蒜頭,蒜頭2瓣
459359,鹽巴,鹽巴一點點
457759,鮮嫩雞胸,鮮嫩雞胸1盒
457759,胡蘿蔔,胡蘿蔔0.5根
457759,玉米筍,玉米筍1盒
457759,杏鮑菇,杏鮑菇1根
457759,蘆筍,蘆筍1把
457405,海蘆筍,海蘆筍100 克
457405,李錦記舊庄特級蠔油,李錦記舊庄特級蠔油5 克
457405,中卷,中卷3尾
457405,紅甜椒,紅甜椒60 克
457405,黃甜椒,黃甜椒60 克
457405,蒜頭,蒜頭15克
457405,辣椒,辣椒2片
457405,米酒,米酒10 克
455920,蘆筍,蘆筍1把
455920,牛肉片,牛肉片半盒
455920,沙茶醬,沙茶醬3大匙
455920,蒜片,蒜片3瓣
455920,醬油,醬油1小匙
455920,水,水2匙
455920,胡椒鹽,胡椒鹽1小匙
455920,米酒,米酒1小匙
455920,沙拉油,沙拉油1小匙
457465,蘆筍切段,蘆筍切段1把
457465,蝦仁,蝦仁10隻
457465,干貝,干貝10顆
457465,蒜末,蒜末5瓣
457465,鮮味抄手,鮮味抄手1大匙
457465,食用油,食用油1湯匙
459920,【灣仔碼頭】灌湯小籠包豬肉口味,【灣仔碼頭】灌湯小籠包豬肉口味6顆
459920,蘆筍,蘆筍100克
459920,水,太白粉水適量
459920,玉米筍,玉米筍3根
459920,雞粉,雞粉2克
459920,太白粉水,太白粉水適量
463094,義大利米,義大利米50克
463094,紅蔥頭,紅蔥頭2瓣
463094,蒜頭,蒜頭2瓣
463094,奶油,奶油10克
463094,鮮奶油,鮮奶油15克
463094,蘆筍,蘆筍10根
463094,洋蔥丁,洋蔥丁15克
463094,松茸菇,松茸菇15克
463094,高湯水,高湯水5米杯
454053,蘆筍,蘆筍適量
454053,美奶滋,美奶滋適量
453840,比目魚,比目魚半塊
453840,蘆筍,蘆筍適量
453840,鹽,鹽適量
453840,洋蔥,洋蔥適量
453840,史雲生雞湯,史雲生雞湯適量
453840,義大利麵,義大利麵適量
453840,義大利香料,義大利香料適量
453840,煮麵水,煮麵水1碗
453840,芥未醬,芥未醬4包
453840,砂糖,砂糖適量
461882,馬鈴薯,馬鈴薯半顆
461882,蘆筍,蘆筍1把
461882,生菜,生菜20克
461882,水果玉米,水果玉米半根
461882,杏仁片,杏仁片10克
461882,日式和風醬,日式和風醬10克
456315,雞胸肉切柳狀,雞胸肉切柳狀1.5副
456315,蘆筍,蘆筍1把
456315,李錦記舊庄特級蠔油,李錦記舊庄特級蠔油1.5大匙
456315,紅蘿蔔絲,紅蘿蔔絲1小碟
456315,醬油,醬油0.5大匙
456315,鹽,鹽0.5茶匙
456376,蘆筍,蘆筍1把
456376,玉米筍,玉米筍3根
456376,蘑菇,蘑菇3朵
456376,胡蘿蔔片,胡蘿蔔片4片
456376,自製蒔蘿奶油,自製蒔蘿奶油1塊
456376,薑,薑少許
456376,鹽,鹽適量
473261,蘿蔓生菜,蘿蔓生菜2片
473261,蘋果,蘋果1顆
473261,小黃瓜,小黃瓜1條
473261,雞胸肉,雞胸肉100克
473261,原味優格,原味優格100克
473261,百香果,百香果0.5顆
473261,植物油,植物油1大匙
473261,醬油,醬油1小匙
473261,鹽,鹽0.5小匙
473261,黑胡椒粒,黑胡椒粒1小匙
452836,豬絞肉,豬絞肉30克
452836,醬油,醬油20克
452836,砂糖,砂糖20克
452836,胡蘿蔔,胡蘿蔔半條
452836,蘿蔓葉,蘿蔓葉1包
452836,春風一秒抽廚房紙巾,春風一秒抽廚房紙巾5張
452836,蒜頭,蒜頭2瓣
452836,薑片,薑片2大片
455365,熏雞,熏雞150克
455365,羅曼,羅曼2顆
455365,乳酪塊,乳酪塊少許
455365,凱撒沙拉醬,凱撒沙拉醬少許
451237,蘿蔓,蘿蔓3把
451237,蒜末,蒜末3瓣
451237,鹽巴,鹽巴些許
446918,蘿蔓萵苣,蘿蔓萵苣100克
446918,好菇道舞菇,好菇道舞菇0.5包
446918,胡蘿蔔,胡蘿蔔0.5條
446918,蒜頭,蒜頭2瓣
446918,薑,薑3小塊
446918,油,油1大匙
446918,鹽巴,鹽巴1小匙
475472,金御園蔥抓餅,金御園蔥抓餅1片
475472,蘿蔓葉,蘿蔓葉適量
475472,牛番茄,牛番茄半顆
475472,雞胸肉,雞胸肉適量
475472,美乃滋,美乃滋適量
431269,烏魚子,烏魚子半塊
431269,馬鈴薯,馬鈴薯1顆
431269,蘿蔓,蘿蔓4支
431269,玉米粒,玉米粒1大匙
431269,美乃滋,美乃滋半條
473284,蘿美萵苣,蘿美萵苣3葉
473284,冷凍酪梨,冷凍酪梨200克
473284,冷凍藍莓,冷凍藍莓3大匙
473284,冷凍覆盆莓,冷凍覆盆莓2大匙
473284,夏威夷果,夏威夷果2大匙
474062,厚片吐司,厚片吐司2片
474062,雞蛋,雞蛋2顆
474062,乳酪絲,乳酪絲20克
474062,台灣蘿美,台灣蘿美5葉
474062,冷凍藍莓,冷凍藍莓30克
474062,冷凍覆盆莓,冷凍覆盆莓10顆
477114,熟白蝦,熟白蝦適量
477114,雞蛋,雞蛋3個
477114,萵苣,萵苣幾片
477114,起司片,起司片3片
477114,低脂沙拉醬,低脂沙拉醬適量
477114,無糖優格,無糖優格適量
422777,河粉皮,河粉皮1片
422777,蛋,蛋1顆
422777,蘿蔓,蘿蔓1片
422777,醬油,醬油少許
422777,玉米粒,玉米粒1匙
475167,龜甲萬味自慢–照燒醬,龜甲萬味自慢–照燒醬1包
475167,鹽滷豆腐,鹽滷豆腐1塊
475167,梅花豬肉片,梅花豬肉片6片
475167,油,油1.5大匙
475167,小番茄,小番茄2顆
475167,蘿美生菜,蘿美生菜2片
477203,牛蕃茄,牛蕃茄1顆
477203,卜峰雞胸肉,卜峰雞胸肉1塊
477203,洋蔥,洋蔥0.5顆
477203,美國蘿蔓,美國蘿蔓1叢
477203,義美低脂牛奶,義美低脂牛奶240毫升
477203,義美高纖全麥吐司,義美高纖全麥吐司1片
477203,冷泡咖啡包,冷泡咖啡包1包
474346,滿福堡麵包,滿福堡麵包2個
474346,台灣蘿蔓,台灣蘿蔓2葉
474346,蘋果,蘋果1顆
474346,雞蛋,雞蛋2顆
474346,冷凍黑莓,冷凍黑莓4大匙
474346,卡啦雞腿排,卡啦雞腿排2片
474346,冷凍草莓,冷凍草莓12顆
474346,油,油2小匙
474346,冷凍藍莓,冷凍藍莓4大匙
464012,蘋果,蘋果1/3顆
464012,地瓜,地瓜30克
464012,紫洋蔥,紫洋蔥10克
464012,蘿蔓,蘿蔓60~70克
464012,奇異果,奇異果1/2顆
464012,海苔,海苔2片
470852,內門阿隆師香酥鴨,內門阿隆師香酥鴨1份
470852,蘿蔓,蘿蔓1~2片
470852,牛番茄,牛番茄適量
470852,千島醬,千島醬適量
470852,小黃瓜,小黃瓜適量
470852,紅蘿蔔,紅蘿蔔適量
470852,馬鈴薯,馬鈴薯適量
470852,美乃滋,美乃滋適量
474021,蘿美,蘿美1棵
474021,雞蛋,雞蛋4顆
474021,天時野櫻莓果醋,天時野櫻莓果醋3大匙
474021,冷凍草莓,冷凍草莓12顆
474021,冷壓初榨橄欖油,冷壓初榨橄欖油1大匙
474021,冷凍藍莓,冷凍藍莓50克
474021,黑胡椒粒,黑胡椒粒1/2小匙
474021,冷凍酪梨,冷凍酪梨180克
474021,海鹽,海鹽1/3小匙
474021,堅果,堅果45克
452743,綜合菠菜,綜合菠菜50克
452743,蘿蔓,蘿蔓30克
452743,蘋果,蘋果半顆
452743,蕃茄,蕃茄半顆
452743,黑莓,黑莓6顆
406317,蘿蔓萵苣,蘿蔓萵苣1~2顆
406317,白腰豆罐頭Cannellini,白腰豆罐頭Cannellini1罐
406317,新鮮巴西利,新鮮巴西利1小株
406317,紫洋蔥,紫洋蔥1/2顆
406317,月桂葉,月桂葉1~2片
406317,孜然,孜然1小匙
406317,乾辣椒片,乾辣椒片1/2小匙
406317,初榨橄欖油,初榨橄欖油1大匙
406317,檸檬汁,檸檬汁1大匙
406317,黑胡椒,黑胡椒1小匙
406317,鹽,鹽1小匙
472672,小地瓜,小地瓜4條
472672,雞蛋,雞蛋3顆
472672,天時野櫻莓果醋,天時野櫻莓果醋3大匙
472672,蘿美萵苣,蘿美萵苣8葉
472672,冷壓橄欖油,冷壓橄欖油1/2大匙
472672,冷凍藍莓,冷凍藍莓3大匙
472672,黑胡椒粒,黑胡椒粒1/2小匙
472672,冷凍草莓,冷凍草莓8顆
472672,薄鹽醬油,薄鹽醬油1小匙
472672,綜合堅果,綜合堅果1.5大匙
472718,厚片吐司,厚片吐司1片
472718,奶油,奶油10克
472718,天時野櫻莓果醋,天時野櫻莓果醋3大匙
472718,蘿美萵苣,蘿美萵苣8葉
472718,冷壓初榨橄欖油,冷壓初榨橄欖油1/2大匙
472718,冷凍草莓,冷凍草莓8顆
472718,黑胡椒粒,黑胡椒粒1/2小匙
472718,冷凍藍莓,冷凍藍莓3大匙
472718,薄鹽醬油,薄鹽醬油1小匙
472718,綜合堅果,綜合堅果1.5大匙
452105,蕃石榴,蕃石榴1/3顆
452105,黑莓,黑莓8顆
452105,綜合菠菜,綜合菠菜1小把
452105,切好的蘿蔓,切好的蘿蔓1小把
474619,滿福堡麵包,滿福堡麵包2個
474619,梅花豬肉片,梅花豬肉片6片
474619,白胡椒粉,白胡椒粉1/4小匙
474619,雞蛋,雞蛋4顆
474619,黑胡椒粒,黑胡椒粒1/4小匙
474619,無調味堅果,無調味堅果3大匙
474619,蠔油,蠔油1.5小匙
474619,台灣蘿蔓,台灣蘿蔓4葉
474619,米酒或水,米酒或水1大匙
474619,冷凍黑眉,冷凍黑眉4大匙
474619,玉米粉或太白粉,玉米粉或太白粉1/2小匙
474619,冷凍草莓,冷凍草莓12顆
474619,冷凍黑櫻桃,冷凍黑櫻桃12顆
474619,酪梨油,酪梨油3小匙
391945,切碎的蘿美生菜,切碎的蘿美生菜1顆
391945,煙燻培根，切碎,煙燻培根，切碎3片
391945,洋蔥，切碎,洋蔥，切碎1/3個
391945,加州葡萄乾,加州葡萄乾1 杯
391945,鹽,鹽1 茶匙
391945,黑胡椒粉,黑胡椒粉1 茶匙
391945,紅黃甜椒,紅黃甜椒酌量
459124,米粉,米粉2綑
459124,李錦記舊庄特級蠔油,李錦記舊庄特級蠔油3大匙
459124,胡蘿蔔絲,胡蘿蔔絲20克
459124,蒜頭,蒜頭2大瓣
459124,薑片,薑片2大片
459124,小黃瓜,小黃瓜半根
459124,雞胸肉,雞胸肉1片
459124,米酒,米酒1小匙
459124,沙拉油,沙拉油1大匙
459124,蘿蔓葉,蘿蔓葉20克
451409,蘿蔓,蘿蔓1株
451409,洋蔥,洋蔥1/3個
451409,水煮蛋,水煮蛋2個
451409,蝦仁,蝦仁10個
451409,黑醋栗,黑醋栗1/2把
451409,杏仁片,杏仁片少許
451409,橄欖油,橄欖油適量
451409,鹽,鹽適量
451409,胡椒,胡椒少許
464048,蒜頭切末,蒜頭切末2顆
464048,小番茄對切,小番茄對切5顆
464048,櫛瓜,櫛瓜半條
464048,玉米筍,玉米筍4根
464048,蘿美生菜,蘿美生菜3片
464048,雞里肌肉,雞里肌肉3塊
464048,黑胡椒粒,黑胡椒粒適量
464048,鹽或康寶炒手,鹽或康寶炒手適量
452143,華聖頓加拉蘋果,華聖頓加拉蘋果0.5顆
452143,紫米飯,紫米飯50克
452143,醬油,醬油10克
452143,砂糖,砂糖5克
452143,蘿蔓,蘿蔓10克
452143,豬肉絲,豬肉絲20克
452143,胡椒粉鹽,胡椒粉鹽10克
464699,小排骨,小排骨1公斤
464699,馬鈴薯,馬鈴薯2顆
464699,蒜,蒜頭3瓣
464699,紅蘿蔔,紅蘿蔔1條
464699,蔭油或醬油膏,蔭油或醬油膏1湯匙
464699,鹽,鹽1茶匙
464699,洋蔥,洋蔥0.5顆
464699,醬油,蔭油或醬油膏1湯匙
464699,蒜頭,蒜頭3瓣
464699,棕櫚糖或二砂,棕櫚糖或二砂1茶匙
464699,蕃茄,蕃茄1顆
464699,黑胡椒粉,黑胡椒粉少許
464699,甜椒,甜椒3顆
464699,米酒,米酒0.5湯匙
464699,蘿美生菜,蘿美生菜1株
464699,蔥,洋蔥0.5顆
