recipe_id,ingredient,preview_tag
434469,新鮮義大利巴西里葉5g,新鮮義大利巴西里葉
434469,洋蔥10g,洋蔥
434469,大蒜1瓣,大蒜
434469,鹽1茶匙,鹽
477912,紅鮋魚片5片,紅鮋魚片
477912,豌豆嬰適量,豌豆嬰
477912,酥炸粉適量,酥炸粉
477912,蒜頭片適量,蒜頭片
477912,胡椒鹽適量,胡椒鹽
430247,全植優蛋白飲1包,全植優蛋白飲
430247,無糖豆漿200毫升,無糖豆漿
430247,洋蔥半顆,洋蔥
430247,蘑菇6顆,蘑菇
430247,鴻禧菇半包,鴻禧菇
430247,奶油15克,奶油
430247,馬鈴薯1顆,馬鈴薯
430247,熱水200毫升,熱水
430247,溫水200毫升,溫水
430247,黑胡椒適量,黑胡椒
430247,鹽適量,鹽
441607,豌豆羽衣甘藍義大利麵條1人份,豌豆羽衣甘藍義大利麵條
441607,油漬鯷魚片3片,油漬鯷魚片
441607,酪梨0.5顆,酪梨
441607,水漬綠橄欖6顆,水漬綠橄欖
441607,紅蕃茄1顆,紅蕃茄
441607,綠蘆筍100g,綠蘆筍
441607,醋漬刺山柑10顆,醋漬刺山柑
441607,羅馬生菜5片,羅馬生菜
441607,馬鈴薯1顆,馬鈴薯
441607,油漬蕃茄6顆,油漬蕃茄
441607,松子少許,松子
441607,乾月桂葉1片,乾月桂葉
441607,白洋蔥碎30g,白洋蔥碎
441607,自製義大利油醋汁50c.c,自製義大利油醋汁
441607,鮮百里香3支,鮮百里香
441607,淡奶油50c.c,淡奶油
441607,海鹽少許,海鹽
441607,現磨黑胡椒少許,現磨黑胡椒
441607,雞肉高湯500c.c,雞肉高湯
436774,冷凍白飯450克,冷凍白飯
436774,南瓜塊200克,南瓜塊
436774,青豆仁150克,青豆仁
436774,梅花火鍋肉片330克,梅花火鍋肉片
436774,薑末15克,薑末
436774,帕瑪森乳酪絲1杯,帕瑪森乳酪絲
436774,水4碗,水
436774,鹽0.5小匙,鹽
436774,橄欖油3大匙,橄欖油
369664,豌豆適量,豌豆
369664,馬鈴薯粉適量,馬鈴薯粉
369664,鹽少許,鹽
369664,味精少許,味精
369664,黑胡椒鹽適量,黑胡椒鹽
369664,吐司丁適量,吐司丁
369664,奶油約30g,奶油
413346,豌豆嬰1包,豌豆嬰
413346,蒜頭5瓣,蒜頭
413346,醬油1大匙,醬油
413346,醬油膏1小匙,醬油膏
413346,砂糖1/2小匙,砂糖
413346,香油少量,香油
408985,紅蘿蔔1條,紅蘿蔔
408985,豌豆100 g,豌豆
408985,蒜頭3 瓣,蒜頭
408985,鹽適量,鹽
408985,橄欖油適量,橄欖油
416681,碗豆300g,碗豆
416681,日式干貝燒5顆,日式干貝燒
416681,蒜頭4瓣,蒜頭
416681,橄欖油少許,橄欖油
416681,鹽巴少許,鹽巴
466388,軟絲1隻,軟絲
466388,蝦仁0.5袋,蝦仁
466388,義式番茄醬3大匙,義式番茄醬
466388,義式烤番茄適量,義式烤番茄
466388,豌豆適量,豌豆
459641,嫩豆腐1盒,嫩豆腐
459641,鹹蛋1個,鹹蛋
459641,豌豆適量,豌豆
459641,香菇碎適量,香菇碎
459641,薑末適量,薑末
459641,蔥花適量,蔥花
408848,茭白筍160克,茭白筍
408848,豌豆苗40克,豌豆苗
408848,鹽2克,鹽
408848,烹大師調味粉適量,烹大師調味粉
408848,水100克,水
408848,蒜片3克,蒜片
408848,蔥白末3克,蔥白末
468936,甜豌豆2包,甜豌豆
468936,蒜頭3瓣,蒜頭
468936,紅辣椒5片,紅辣椒
468936,日式紅油1茶匙,日式紅油
468936,醬油1茶匙,醬油
468936,味醂1茶匙,味醂
468936,味素少許,味素
417153,松阪豬200克,松阪豬
417153,蝦仁10尾,蝦仁
417153,番茄醬60克,番茄醬
417153,紅蘿蔔1/3條,紅蘿蔔
417153,鹽巴2匙,鹽巴
417153,馬鈴薯1顆,馬鈴薯
417153,玉米筍3根,玉米筍
410116,豌豆約20瓣,豌豆
410116,鴻禧菇一包,鴻禧菇
410116,鹽少許,鹽
410116,油少許,油
410116,大蒜2~3辦,大蒜
410116,薑絲少許,薑絲
412967,豌豆苗一包,豌豆苗
412967,金針菇半包,金針菇
412967,杏鮑菇5根,杏鮑菇
412967,鹽巴適量,鹽巴
453772,油麵150g,油麵
453772,蘆筍15g,蘆筍
453772,豌豆20g,豌豆
453772,明太子25g,明太子
453772,鹽麴1.5T,鹽麴
453772,水1/2T,水
453772,無鹽奶油15g,無鹽奶油
450659,油豆腐6塊,油豆腐
450659,豌豆50克,豌豆
450659,醬油1大匙,醬油
450659,水少許,水
461411,豌豆芽10g,豌豆芽
461411,苜蓿芽10g,苜蓿芽
461411,芭樂含籽100g,芭樂含籽
461411,蘋果80g,蘋果
461411,綜合堅果1大匙,綜合堅果
461411,冷開水150mL,冷開水
477081,雞翅小腿3支,雞翅小腿
477081,二節翅3支,二節翅
477081,小茴香粉1/2小匙,小茴香粉
477081,紅甜椒1/4個,紅甜椒
477081,咖哩粉1/2小匙,咖哩粉
477081,黃甜椒1/4個,黃甜椒
477081,凱宴辣椒粉1/2小匙,凱宴辣椒粉
477081,鹽漬黃檸檬30g,鹽漬黃檸檬
477081,煙燻紅甜椒粉1/2小匙,煙燻紅甜椒粉
477081,葡萄乾1.5大匙,葡萄乾
477081,鹽與現磨黑胡椒少許,鹽與現磨黑胡椒
477081,豌豆50g,豌豆
477081,白酒3大匙,白酒
477081,清水適量,清水
477081,食用油1/2大匙,食用油
477081,香菜適量,香菜
395959,豌豆1把,豌豆
395959,培養土少許,培養土
458930,豌豆1 包,豌豆
458930,甜椒少許,甜椒
458930,秀珍菇適量,秀珍菇
458930,黑木耳適量,黑木耳
458930,蒜頭3 瓣,蒜頭
458930,鹽少許,鹽
458930,烹大師少許,烹大師
380017,豌豆1包,豌豆
380017,蒜末少許,蒜末
380017,白菇半包,白菇
380017,黃椒半顆,黃椒
380017,紅椒半顆,紅椒
380017,玉米筍4根,玉米筍
474766,朝天椒450克,朝天椒
474766,蒜末30克,蒜末
474766,冰糖少許,冰糖
474766,沙拉油400克,沙拉油
476507,菲利牛排1片,菲利牛排
476507,剝皮辣椒4根,剝皮辣椒
476507,橄欖油少許,橄欖油
476507,海鹽少許,海鹽
479530,誠泰剝皮辣椒10條,誠泰剝皮辣椒
479530,高麗菜¼顆,高麗菜
479530,豬絞肉300g,豬絞肉
479530,醬油1大匙,醬油
479530,香油1小匙,香油
479530,麵粉水1小碗,麵粉水
479530,餃子皮適量,餃子皮
475159,雞肉適量,雞肉
475159,誠泰醬業剝皮辣椒一罐,誠泰醬業剝皮辣椒
475159,香菇適量,香菇
479559,紅辣椒23條/230g,紅辣椒
479559,青辣椒8條/100g,青辣椒
479559,砂糖2大匙/32g,砂糖
479559,朝天椒5條/30g,朝天椒
479559,食鹽1茶匙/8g,食鹽
479559,八角1顆,八角
479559,生薑15g,生薑
479559,味精1茶匙/5g,味精
479559,桂皮2片,桂皮
479559,青花椒1茶匙,青花椒
479559,陳醋2大匙,陳醋
479559,生抽2大匙,生抽
479559,老抽1大匙,老抽
479559,素蠔油1大匙,素蠔油
479559,清水200g,清水
476585,冬粉適量,冬粉
476585,小青菜適量,小青菜
476585,豬絞肉160g,豬絞肉
476585,剝皮辣椒2~3條,剝皮辣椒
476585,老薑2小片,老薑
476585,米酒1大匙,米酒
476585,醬油1大匙,醬油
476585,烏醋1茶匙,烏醋
476585,雞粉1/2茶匙,雞粉
476585,食鹽1/4茶匙,食鹽
476585,砂糖1/4茶匙,砂糖
476585,白胡椒粉1/8茶匙,白胡椒粉
476585,熱水600ml,熱水
476994,湖北臘魚/鹹魚乾一尾,湖北臘魚/鹹魚乾
476994,辣椒3條,辣椒
476994,沙拉油4大匙,沙拉油
476994,蒜頭1大匙,蒜頭
476994,紹興酒2大匙,紹興酒
476994,嫩薑1大匙,嫩薑
476994,醬油1大匙,醬油
476994,黑豆豉1大匙,黑豆豉
476994,蠔油1大匙,蠔油
476994,香菜點綴,香菜
476994,砂糖少許,砂糖
476994,味精少許,味精
476994,白胡椒粉少許,白胡椒粉
474201,去骨雞腿排1片,去骨雞腿排
474201,剝皮辣椒汁3大匙,剝皮辣椒汁
474201,蔥1根,蔥
474201,杏鮑菇0.5根,杏鮑菇
474201,薑2片,薑
474201,毛豆2大匙,毛豆
474201,蒜1瓣,蒜
474201,紅蘿蔔2小塊,紅蘿蔔
474201,米酒1大匙,米酒
474201,花椰菜1朵,花椰菜
474201,醬油1大匙,醬油
474201,剝皮辣椒汁3大匙,剝皮辣椒
477598,白蘿蔔1條,白蘿蔔
477598,排骨1台斤,排骨
477598,剝皮辣椒1/4罐,剝皮辣椒
477598,柴魚湯包2包,柴魚湯包
477598,薑片5片,薑片
477598,米酒100毫升,米酒
474497,雞翅5隻,雞翅
474497,剝皮辣椒2條,剝皮辣椒
474497,胡椒粉1小匙,胡椒粉
474497,檸檬1顆,檸檬
476872,雞腿2根,雞腿
476872,剝皮辣椒切丁50公克,剝皮辣椒切丁
476872,四季豆切段100公克,四季豆切段
476872,玉米筍切段5根,玉米筍切段
476872,香菜隨意,香菜
476872,雲耳30公克,雲耳
476872,蒜頭切末5瓣,蒜頭切末
476872,洋蔥切絲1/4顆,洋蔥切絲
476872,剝皮辣椒切丁50公克,辣椒
476872,鹽巴1/4大湯匙,鹽巴
476872,糖1/4大湯匙,糖
476872,白胡椒粉1/8大湯匙,白胡椒粉
476872,剝皮辣椒湯汁3大湯匙,剝皮辣椒湯汁
476872,煮雞腿的湯汁4大湯匙,煮雞腿的湯汁
476872,香油半大湯匙,香油
473947,去骨雞腿肉切塊1片,去骨雞腿肉切塊
473947,白麵條150公克,白麵條
473947,蔥切末1根,蔥切末
473947,剝皮辣椒切段40公克,剝皮辣椒切段
473947,蒜頭切末5瓣,蒜頭切末
473947,鹽巴1/8大湯匙,鹽巴
473947,油蔥酥半大湯匙,油蔥酥
473947,白胡椒粉1/8大湯匙,白胡椒粉
473947,醬油1大湯匙,醬油
473947,鴻喜菇半包,鴻喜菇
473947,剝皮辣椒汁40cc,剝皮辣椒汁
473947,高麗菜切塊50公克,高麗菜切塊
473947,清水30cc,清水
471113,鴻喜菇或雪白菇1包,鴻喜菇或雪白菇
471113,洋蔥1顆,洋蔥
471113,剝皮辣椒汁4大匙,剝皮辣椒汁
471113,雞腿肉600克,雞腿肉
471113,醬油1大匙,醬油
471113,蒜頭4瓣,蒜頭
471113,素蠔油0.5大匙,素蠔油
471113,味醂0.5大匙,味醂
473010,青辣椒350g,青辣椒
473010,蒜頭30g,蒜頭
473010,月桂葉2g,月桂葉
473010,食鹽8g,食鹽
473010,小茴香2g,小茴香
473010,味精1g,味精
473010,芫荽籽2g,芫荽籽
473010,砂糖50g,砂糖
473010,黑胡椒粒6g,黑胡椒粒
473010,白醋150g,白醋
473010,清水300g,清水
472311,牛肉末1盒,牛肉末
472311,剝皮辣椒4條,剝皮辣椒
472311,蒜末3瓣,蒜末
472311,醬油1小匙,醬油
472311,白芝麻1小匙,白芝麻
470863,粗絞肉150克,粗絞肉
470863,蘿蔔乾8克,蘿蔔乾
470863,醬油1茶匙,醬油
470863,梅乾菜30克,梅乾菜
470863,鹽少許,鹽
470863,青辣椒和紅辣椒各20克,青辣椒和紅辣椒
470863,蒜片5克,蒜片
470863,米酒2茶匙,米酒
469712,豬絞肉600公克,豬絞肉
469712,剝皮辣椒切末100公克,剝皮辣椒切末
469712,蒜頭切末5瓣,蒜頭切末
469712,油蔥酥1大湯匙,油蔥酥
469712,白胡椒粉1/4大湯匙,白胡椒粉
469712,醬油3大湯匙,醬油
469712,糖1/4大湯匙,糖
469712,剝皮辣椒汁100cc,剝皮辣椒汁
469712,清水300cc,清水
469307,梅花豬絞肉600克,梅花豬絞肉
469307,剝皮辣椒10支,剝皮辣椒
469307,蒜頭末10克,蒜頭末
469307,剝皮辣椒汁2大匙,剝皮辣椒汁
469225,胡桃南瓜，去皮去籽600 克,胡桃南瓜
469225,中號白洋蔥1 個,白洋蔥
469225,裝飾用烤南瓜籽和油煎麵包塊適量,烤南瓜籽和油煎麵包塊
469225,大蒜2 瓣,大蒜
469225,Chipotle 醬1 茶匙,Chipotle 醬
469225,蔬菜湯1 升,蔬菜湯
469225,華盛頓蘋果 去皮,華盛頓蘋果 去皮
469225,去核,去核
469225,切丁3 個,切丁
469225,橄欖油3 湯匙,橄欖油
469225,鹽1 茶匙,鹽
468497,剝皮辣椒6根,剝皮辣椒
468497,雞腿150克,雞腿
468497,白飯1碗,白飯
468497,剝皮辣椒汁150克,剝皮辣椒汁
468497,蒜頭6瓣,蒜頭
468497,醬油1大匙,醬油
468497,糖1小匙,糖
471922,葵花油/芥花油1.2kg,葵花油/芥花油
471922,油炸花生米250g,油炸花生米
471922,細紅辣椒粉100g,細紅辣椒粉
471922,老薑50g,老薑
471922,粗辣椒麵100g,粗辣椒麵
471922,八角8g,八角
471922,熟白芝麻100g,熟白芝麻
471922,花椒粉30g,花椒粉
471922,王守義十三香20g,王守義十三香
471922,粗花椒麵10g,粗花椒麵
471922,冷油200g,冷油
471922,米酒50g,米酒
468451,剝皮辣椒6根,剝皮辣椒
468451,雞腿150克,雞腿
468451,通心麵80克,通心麵
468451,蒜頭6瓣,蒜頭
468451,洋蔥1/4顆,洋蔥
468451,鴻禧菇雪白菇1包,鴻禧菇雪白菇
468451,剝皮辣椒汁150克,剝皮辣椒汁
468451,白胡椒粉1小匙,白胡椒粉
468451,鹽2小匙,鹽
474958,水2000ml,水
474958,乾香菇5朵,乾香菇
474958,里仁 輕鬆煮猴頭菇200克,里仁 輕鬆煮猴頭菇
474958,枸杞1把,枸杞
474958,剝皮辣椒5根,剝皮辣椒
474958,剝皮辣椒的醬汁150ml,剝皮辣椒的醬汁
474958,里仁 好湯頭30ml,里仁 好湯頭
474958,鹽適量,鹽
474958,里仁 湯豆腐2個,里仁 湯豆腐
474958,結球萵苣400克,結球萵苣
474386,豬絞肉細350克,豬絞肉細
474386,花岡山剝皮辣椒6根,花岡山剝皮辣椒
474386,香菇素蠔油4大匙,香菇素蠔油
474386,愛之味脆瓜半罐,愛之味脆瓜
474386,胡椒粉1小匙,胡椒粉
474386,冷開水150毫升,冷開水
474386,大漢板豆腐1盒,大漢板豆腐
474386,太白粉水5克,太白粉水
474386,蒜末5克,蒜末
474386,青蔥絲2克,青蔥絲
476315,茭白筍300克,茭白筍
476315,剝皮辣椒50克,剝皮辣椒
476315,雞腿肉300克,雞腿肉
476315,洋蔥1顆,洋蔥
476315,雞蛋1顆,雞蛋
476315,白飯1碗,白飯
476315,剝皮辣椒汁2大匙,剝皮辣椒汁
476315,醬油2大匙,醬油
476315,味醂2大匙,味醂
476315,水200毫升,水
469076,雞胸肉切丁200公克,雞胸肉切丁
469076,剝皮辣椒切丁80公克,剝皮辣椒切丁
469076,蔥切末2根,蔥切末
469076,隔夜飯300公克,隔夜飯
469076,雞蛋2顆,雞蛋
469076,白胡椒粉1/8大湯匙,白胡椒粉
469076,玉米筍切丁3根,玉米筍切丁
469076,鹽巴1/4大湯匙,鹽巴
469076,黑胡椒粉1/4大湯匙,黑胡椒粉
469076,醬油1大湯匙,醬油
469932,新鮮銀耳60g,新鮮銀耳
469932,仿土雞腿塊1盒,仿土雞腿塊
469932,剝皮辣椒3~4支,剝皮辣椒
469932,剝皮辣椒湯汁適量,剝皮辣椒湯汁
469932,薑片5~6片,薑片
469932,香菇4~5朵,香菇
469932,米酒適量,米酒
469932,水1000cc,水
469932,鹽巴適量,鹽巴
470117,豬五花肉片1盒,豬五花肉片
470117,剝皮辣椒7支,剝皮辣椒
470117,剝皮辣椒汁少許,剝皮辣椒汁
470117,金針菇1包,金針菇
470117,醬油2小匙,醬油
470117,糖1匙,糖
470117,米酒少許,米酒
469622,梅花肉切片300克,梅花肉切片
469622,小黃瓜切片2條,小黃瓜切片
469622,蒜末20克,蒜末
469622,蒜蓉辣椒醬2大匙,蒜蓉辣椒醬
469622,鹽巴2小匙,鹽巴
469622,米酒1大匙,米酒
469622,醬油1大匙,醬油
469622,砂糖1大匙,砂糖
469622,胡椒粉1小匙,胡椒粉
469622,玉米粉1大匙,玉米粉
473059,排骨300克,排骨
473059,剝皮辣椒200克,剝皮辣椒
473059,蒜頭5瓣,蒜頭
473059,乾香菇泡水5朵,乾香菇泡水
473059,乾的小干貝或蛤蜊適量,乾的小干貝或蛤蜊
473059,蘿蔔半條,蘿蔔
473059,鹽巴適量,鹽巴
464718,豬梅花肉切片300公克,豬梅花肉切片
464718,剝皮辣椒切段80公克,剝皮辣椒切段
464718,蔥切段2根,蔥切段
464718,蒜頭切末5瓣,蒜頭切末
464718,剝皮辣椒汁1大湯匙,剝皮辣椒汁
464718,乾辣椒切段2根,乾辣椒切段
464718,低筋麵粉1大湯匙,低筋麵粉
464718,醬油1大湯匙,醬油
464718,食用油1大湯匙,食用油
464718,米酒1大湯匙,米酒
464718,糖1/4大湯匙,糖
472109,乾辣椒50g,乾辣椒
472109,沙拉油1大匙,沙拉油
472109,米酒1茶匙,米酒
458375,市售芝麻抓餅/蔥油餅2片,芝麻抓餅/蔥油餅
458375,辣椒肉餡適量,辣椒肉餡
458375,蒜頭蔥油辣椒4小匙,蒜頭蔥油辣椒
462770,豬絞肉依個人,豬絞肉
462770,剝皮辣椒2條,剝皮辣椒
462770,鹽巴少許,鹽巴
472864,青辣椒6隻,青辣椒
472864,免治豬肉200克,免治豬肉
472864,生抽2湯匙,生抽
472864,蠔油2湯匙,蠔油
472864,紹興酒1茶匙,紹興酒
472864,鹽少許,鹽
472864,糖2茶匙,糖
472864,生粉2茶匙,生粉
472864,水大半碗,水
469656,小黃瓜150公克,小黃瓜
469656,昆布50公克,昆布
469656,剝皮辣椒50公克,剝皮辣椒
469656,杏仁50公克,杏仁
469656,葡萄乾50公克,葡萄乾
469656,全素美乃滋50公克,全素美乃滋
469723,豬細絞肉350克,豬細絞肉
469723,花崗山剝皮辣椒8條,花崗山剝皮辣椒
469723,香菇素蠔油1大匙,香菇素蠔油
469723,皮蛋2顆,皮蛋
469723,米酒水1小匙,米酒水
469723,香菜葉2支,香菜葉
469723,蒜末2克,蒜末
469723,大辣椒少許,大辣椒
476957,青江菜1袋,青江菜
476957,蒜片半湯匙,蒜片
476957,鹽1小匙,鹽
476427,青江菜2根,青江菜
476427,鹽巴2小匙,鹽巴
476427,雞蛋4顆,雞蛋
479457,青江菜2顆,青江菜
479457,火腿3片,火腿
479457,雪白菇1/2顆,雪白菇
479457,蒜瓣2瓣,蒜瓣
479457,白胡椒粉隨意,白胡椒粉
479457,黑豆醬油1小匙,黑豆醬油
463044,青江菜4把,青江菜
463044,香菇4朵,香菇
463044,雞粉1茶匙,雞粉
463044,鹽1茶匙,鹽
463044,太白粉1小匙,太白粉
473886,青江菜1包,青江菜
473886,白醋200克,白醋
473886,水1000克,水
473886,鹽2大匙,鹽
470866,青江菜3~4顆,青江菜
470866,香菇2~3朵,香菇
470866,醬油1匙,醬油
470866,蒜頭2~3瓣,蒜頭
470866,蠔油適量,蠔油
470866,辣椒1~2根,辣椒
470866,高湯粉適量,高湯粉
470866,太白粉水1匙,太白粉水
471978,青江菜600克,青江菜
471978,煙燻豆包4片,煙燻豆包
471978,雞粉2小匙,雞粉
471978,鹽1小匙,鹽
471978,三養辣雞醬2茶匙,三養辣雞醬
465877,青江菜1把,青江菜
465877,蒜末5顆,蒜末
465877,蠔油1.5,蠔油
465877,水90毫升,水
465877,太白粉水適量,太白粉水
464337,青江菜5把,青江菜
464337,紅蘿蔔絲適量,紅蘿蔔絲
464337,香菇調味露2匙,香菇調味露
464337,玉米筍3根,玉米筍
464337,味噌調味醬2大匙,味噌調味醬
464337,玄米油2大匙,玄米油
471639,豆之味滷豆乾3塊,豆之味滷豆乾
471639,鴻禧菇半包,鴻禧菇
471639,香菇調味露2大匙,香菇調味露
471639,青江菜5把,青江菜
471639,日本玄米油3大匙,日本玄米油
456202,青江菜250克,青江菜
456202,蝦仁12隻,蝦仁
456202,米酒1大匙,米酒
456202,蒜頭3瓣,蒜頭
456202,鹽適量,鹽
456202,烹大師1小匙,烹大師
456202,白胡椒粉適量,白胡椒粉
457510,青江菜7棵,青江菜
457510,雞蛋4顆,雞蛋
457510,蒜辦3瓣,蒜辦
457510,酪梨油1.5小匙,酪梨油
457510,蠔油1小匙,蠔油
457510,淨水2小匙,淨水
452265,青江菜1大棵,青江菜
452265,米粉1人份,米粉
452265,乾香菇4朵,乾香菇
452265,蝦米適量,蝦米
452265,蒜1大顆,蒜
452265,油1大匙,油
452265,鹽適量,鹽
452265,水1杯半,水
452265,白胡椒粉適量,白胡椒粉
459149,青江菜1把,青江菜
459149,蝦仁數隻,蝦仁
459149,雪白菇半包,雪白菇
459149,老薑1小塊,老薑
459149,鹽巴1匙,鹽巴
450739,青江菜4棵,青江菜
450739,雞蛋3顆,雞蛋
450739,蒜辦3瓣,蒜辦
450739,酪梨油1.5小匙,酪梨油
452411,青江菜5把,青江菜
452411,華盛頓加拉蘋果1顆,華盛頓加拉蘋果
452411,肉末豬絞肉50克,肉末豬絞肉
452411,醬油10克,醬油
452411,砂糖10克,砂糖
452411,蒜頭1瓣,蒜頭
452411,薑片1片,薑片
450850,青江菜4株,青江菜
450850,生豆皮8片,生豆皮
450850,老薑片4片,老薑片
450850,酪梨油2小匙,酪梨油
450850,鹽1/2小匙,鹽
450850,黑胡椒粒1/3小匙,黑胡椒粒
450850,白胡椒粉1/3小匙,白胡椒粉
454268,冷凍澎湖花枝片150克,冷凍澎湖花枝片
454268,青江菜葉梗分開切小段3株,青江菜葉梗分開切小段
454268,薑切絲3片,薑切絲
454268,油10毫升,油
454268,酒5毫升,酒
454268,鮮味炒手2/3匙,鮮味炒手
447379,好市多無骨牛小排6片,無骨牛小排
447379,青江菜4把,青江菜
447379,蒜頭2顆,蒜頭
447379,辣椒少許,辣椒
447379,牛頭牌沙茶醬1大匙,牛頭牌沙茶醬
447379,好市多秘傳燒肉醬（若無可換蠔油1大匙,秘傳燒肉醬
447379,薄鹽醬油少許,薄鹽醬油
447379,糯米醋少許,糯米醋
447379,白芝麻少許,白芝麻
450637,青江菜4棵,青江菜
450637,玉米筍10根,玉米筍
450637,蒜瓣2~3瓣,蒜瓣
450637,酪梨油1小匙,酪梨油
450637,鹽1/4小匙,鹽
443158,油2大匙,油
443158,蒜末1小匙,蒜末
443158,醬油1大匙,醬油
443158,紅辣椒，切斜片一根,紅辣椒，切斜片
443158,糖1小匙,糖
443158,小型青江菜5~6株,小型青江菜
443158,烹大師柴魚粉½小匙,烹大師柴魚粉
443158,新鮮香菇，切成4等份數朵,新鮮香菇
443158,白胡椒粉一咪咪,白胡椒粉
443158,新鮮白玉菇，分散一份,新鮮白玉菇，分散
443158,香油½小匙,香油
443158,水1杯,水
443158,太白粉1大匙,太白粉
445233,青江菜5株,青江菜
445233,黑木耳200克,黑木耳
445233,蒜瓣2瓣,蒜瓣
445233,油1小匙,油
445002,青江菜4顆,青江菜
445002,鮑魚菇350克,鮑魚菇
445002,蒜瓣3瓣,蒜瓣
445002,油1小匙,油
445002,鹽1/2小匙,鹽
445936,豆皮/腐竹適量,豆皮/腐竹
445936,青江菜適量,青江菜
445936,鹽巴1小匙,鹽巴
445936,蒜片2瓣,蒜片
445936,燒椒醬1湯匙,燒椒醬
478086,青江菜150克,青江菜
478086,午餐肉適量,午餐肉
438346,牛奶白菜/青江菜780g,牛奶白菜/青江菜
438346,粗鹽32g,粗鹽
438346,洋蔥1顆/175g,洋蔥
438346,胡蘿蔔120g,胡蘿蔔
438346,蒜頭50g,蒜頭
438346,蜜漬生薑1½茶匙/25g,蜜漬生薑
438346,青蔥4支/80g,青蔥
438346,玉筋魚露3茶匙/23g,玉筋魚露
438346,韓國蘋果汁2大匙/30g,韓國蘋果汁
438346,韓國粗辣椒粉6勺/38g,韓國粗辣椒粉
438346,砂糖1茶匙/6g,砂糖
438346,白飯60g,白飯
438346,清水150g,清水
441130,青江菜切段3株,青江菜切段
441130,蘑菇切片12朵,蘑菇切片
441130,蒜粒切片3粒,蒜粒切片
441130,油10毫升,油
441130,鮮味炒手2/3匙,鮮味炒手
443180,有機青江菜12顆,有機青江菜
443180,鴻禧菇1包,鴻禧菇
443180,蒜瓣2瓣,蒜瓣
443180,油1小匙,油
443180,鹽1/3小匙,鹽
445347,青江菜4株,青江菜
445347,油揚豆腐1片,油揚豆腐
445347,蒜片5片,蒜片
445347,鹽少許,鹽
437407,青江菜6顆,青江菜
437407,老薑8片,老薑
437407,鹽適量,鹽
437407,砂糖少許,砂糖
437407,香菇粉少許,香菇粉
437407,白胡椒粉少許,白胡椒粉
437407,清水1~2大匙,清水
437407,植物油2~3大匙,植物油
440491,青江菜3大顆,青江菜
440491,鮮香菇12朵,鮮香菇
440491,蠔油2大匙,蠔油
440491,紅蘿蔔適量,紅蘿蔔
440491,開水1/2量米杯,開水
440491,沙拉油1大匙,沙拉油
428198,青江菜225	公克,青江菜
428198,水1	湯杓,水
428198,蒜末1	大匙,蒜末
428198,正味雞粉少許,正味雞粉
428198,鹽巴1/2	大匙,鹽巴
466641,青花菜1朵,青花菜
466641,薑絲20克,薑絲
466641,麻油2大匙,麻油
466641,鹽巴3小匙,鹽巴
466641,香菇粉1小匙,香菇粉
471608,青花菜1顆,青花菜
471608,蒜瓣3瓣,蒜瓣
471608,酪梨油1大匙,酪梨油
471608,薄鹽醬油2小匙,薄鹽醬油
477082,油漬鮪魚罐頭1罐,油漬鮪魚罐頭
477082,青蔥2支,青蔥
477082,麵粉2大匙,麵粉
477082,清水350cc,清水
477082,通心粉100g,通心粉
477082,鮮奶100cc,鮮奶
477082,鹽,鹽
477082,白胡椒粉適量,白胡椒粉
477082,綠花椰菜100g,綠花椰菜
477082,起司絲適量,起司絲
453420,花椰菜半顆,花椰菜
453420,雞蛋2個,雞蛋
453420,雪白菇1/4包,雪白菇
453420,鹽1小匙,鹽
453420,辣椒1根,辣椒
453420,油1/1匙,油
462232,青花菜200g,青花菜
462232,杏鮑菇180g,杏鮑菇
462232,紅蘿蔔1/8條,紅蘿蔔
462232,蒜頭3瓣,蒜頭
462232,食用油2大匙,食用油
462232,水80~100cc,水
462232,鹽2/3茶匙,鹽
453142,鱸魚排2片,鱸魚排
453142,青花菜300朵,青花菜
453142,老薑片4片,老薑片
453142,酪梨油2小匙,酪梨油
453142,鹽1/2小匙,鹽
462394,中型青花菜半朵,中型青花菜
462394,熟火腿片2片,熟火腿片
462394,溏心蛋或白煮蛋2顆,溏心蛋或白煮蛋
462394,原味沙拉20克,原味沙拉
462394,薄鹽醬油1大匙,薄鹽醬油
462394,檸檬汁1小匙,檸檬汁
462394,柴魚片與白芝麻適量,柴魚片與白芝麻
453453,青花菜450克,青花菜
453453,花枝丸10顆,花枝丸
453453,蒜瓣3瓣,蒜瓣
453453,酪梨油2小匙,酪梨油
453453,鹽1/3小匙,鹽
453453,黑胡椒粒1/2小匙,黑胡椒粒
453453,白胡椒粉1/3小匙,白胡椒粉
453453,五香粉1/3小匙,五香粉
445423,青花椰菜300克,青花椰菜
445423,薑絲20克,薑絲
445423,枸杞10克,枸杞
445423,香菇粉1茶匙,香菇粉
445423,米酒1大匙,米酒
445696,梅花豬肉片1盒,梅花豬肉片
445696,韓國魚板2片,韓國魚板
445696,青花菜1朵,青花菜
445696,韓式辣醬1大匙,韓式辣醬
445696,黑豆醬油1匙,黑豆醬油
445696,冰糖1小匙,冰糖
434829,青花菜1朵,青花菜
434829,紅蘿蔔0.5條,紅蘿蔔
434829,蒜瓣2瓣,蒜瓣
434829,由豐將小菓苦茶油1大匙,由豐將小菓苦茶油
434829,鹽1/2小匙,鹽
479561,嫩肩牛排1塊,嫩肩牛排
